run_id,model,dataset,lang,n,seed,val_f1_weighted,test_f1_weighted,train_seconds
xlmr_pcm_750_1024,xlmr,afrisenti,pcm,750,1024,0.6720330182945137,0.6107589740455085,110.63643479347229
xlmr_pcm_750_123,xlmr,afrisenti,pcm,750,123,0.6912268567275354,0.5940736836119084,114.11578297615051
xlmr_pcm_750_456,xlmr,afrisenti,pcm,750,456,0.7011705069192431,0.6002643692568042,109.62830924987793
xlmr_pcm_750_789,xlmr,afrisenti,pcm,750,789,0.6830353899475481,0.601080944246893,108.43106365203857
xlmr_orm_full_789,xlmr,afrisenti,orm,full,789,0.3074218134720682,0.30644637964180604,464.83627128601074
xlmr_pcm_750_42,xlmr,afrisenti,pcm,750,42,0.6994899071417894,0.6130972721895198,94.20975065231323
xlmr_pcm_500_789,xlmr,afrisenti,pcm,500,789,0.6730618973802259,0.5758352373244776,110.21308183670044
xlmr_pcm_500_1024,xlmr,afrisenti,pcm,500,1024,0.6664401930004542,0.5899469120719198,102.67131352424622
xlmr_pcm_500_456,xlmr,afrisenti,pcm,500,456,0.672535814451499,0.5883376407023655,107.52989912033081
xlmr_pcm_500_123,xlmr,afrisenti,pcm,500,123,0.6712840001901889,0.5627233314404897,116.64063382148743
xlmr_pcm_500_42,xlmr,afrisenti,pcm,500,42,0.6584047313553952,0.5941394903392425,110.028817653656
xlmr_pcm_250_1024,xlmr,afrisenti,pcm,250,1024,0.6440928183872797,0.5590446003451697,67.03132629394531
xlmr_pcm_250_789,xlmr,afrisenti,pcm,250,789,0.667768078798409,0.58937495488237,66.63133120536804
xlmr_pcm_250_456,xlmr,afrisenti,pcm,250,456,0.644847475898849,0.5547241862193938,75.52309727668762
xlmr_pcm_250_123,xlmr,afrisenti,pcm,250,123,0.6493476466738666,0.5603741583289186,77.97002220153809
xlmr_pcm_250_42,xlmr,afrisenti,pcm,250,42,0.6055944411638642,0.5334148314406537,75.08809781074524
xlmr_pcm_100_1024,xlmr,afrisenti,pcm,100,1024,0.582092800616524,0.501056437319898,65.45699763298035
xlmr_pcm_100_789,xlmr,afrisenti,pcm,100,789,0.6389196914298233,0.5220122584472798,68.82466769218445
xlmr_pcm_100_456,xlmr,afrisenti,pcm,100,456,0.6214129108557609,0.5170421066095503,66.98031902313232
xlmr_ibo_full_456,xlmr,afrisenti,ibo,full,456,0.8093319371043172,0.766204512460676,1177.5369160175323
xlmr_ibo_full_789,xlmr,afrisenti,ibo,full,789,0.7999900372338539,0.7723332372886235,1144.2416501045227
xlmr_pcm_100_123,xlmr,afrisenti,pcm,100,123,0.6338292693402477,0.5356243569833765,64.3900055885315
xlmr_ibo_full_123,xlmr,afrisenti,ibo,full,123,0.8035689527167809,0.7690295437899514,1132.542145729065
xlmr_pcm_100_42,xlmr,afrisenti,pcm,100,42,0.5506757548854203,0.488054831010108,65.34968400001526
xlmr_orm_750_1024,xlmr,afrisenti,orm,750,1024,0.3086761460636601,0.290301195575581,83.78460574150085
xlmr_orm_750_789,xlmr,afrisenti,orm,750,789,0.3578834345511069,0.37059060694099605,81.42526698112488
xlmr_orm_750_123,xlmr,afrisenti,orm,750,123,0.3786996471243542,0.38240773584244536,76.1843593120575
xlmr_orm_750_42,xlmr,afrisenti,orm,750,42,0.4146584434166543,0.33199184120685593,72.57819628715515
xlmr_orm_750_456,xlmr,afrisenti,orm,750,456,0.32771253350022245,0.3535520414560037,56.142930030822754
xlmr_ibo_full_1024,xlmr,afrisenti,ibo,full,1024,0.7950525023529088,0.7616922170408906,984.2508506774902
xlmr_ibo_full_42,xlmr,afrisenti,ibo,full,42,0.7925379828745767,0.7717906767723396,1016.8679764270782
xlmr_orm_500_1024,xlmr,afrisenti,orm,500,1024,0.36786248603277194,0.3638916932024017,91.7003858089447
xlmr_orm_500_456,xlmr,afrisenti,orm,500,456,0.3251370755535245,0.35685982580377296,89.78126931190491
xlmr_orm_500_42,xlmr,afrisenti,orm,500,42,0.2686496456603215,0.2931565545420757,89.50532650947571
xlmr_orm_500_789,xlmr,afrisenti,orm,500,789,0.24886533321761342,0.2780431456200261,58.34879112243652
xlmr_orm_500_123,xlmr,afrisenti,orm,500,123,0.33811372193186656,0.2471866509128231,74.35426044464111
xlmr_orm_250_1024,xlmr,afrisenti,orm,250,1024,0.2949621955670022,0.24513015676145863,35.00667977333069
xlmr_hau_full_789,xlmr,afrisenti,hau,full,789,0.77591341586643,0.7558062412045773,1460.1651504039764
xlmr_orm_250_789,xlmr,afrisenti,orm,250,789,0.24639591077247333,0.2741990901334346,41.50668501853943
xlmr_orm_250_456,xlmr,afrisenti,orm,250,456,0.326134076023586,0.35975866188303074,59.25207018852234
xlmr_orm_250_123,xlmr,afrisenti,orm,250,123,0.35663023782826453,0.3588273841202509,59.009103298187256
xlmr_hau_full_123,xlmr,afrisenti,hau,full,123,0.7761467439903568,0.7531424922168842,1461.1656124591827
xlmr_orm_250_42,xlmr,afrisenti,orm,250,42,0.409217020092966,0.3773772435732556,58.921327352523804
xlmr_hau_full_42,xlmr,afrisenti,hau,full,42,0.7778385237056595,0.7532187590592938,1459.2273530960083
xlmr_orm_100_1024,xlmr,afrisenti,orm,100,1024,0.3337121301968665,0.23860428936381975,37.98336839675903
xlmr_orm_100_789,xlmr,afrisenti,orm,100,789,0.376218032322073,0.3571274302435359,51.36474061012268
xlmr_orm_100_456,xlmr,afrisenti,orm,100,456,0.39253925963591135,0.3618879557772841,42.74189066886902
xlmr_orm_100_123,xlmr,afrisenti,orm,100,123,0.32375619634787645,0.25559015231658655,53.59811043739319
xlmr_orm_100_42,xlmr,afrisenti,orm,100,42,0.3221554109454017,0.29442081166923656,54.165507555007935
xlmr_hau_full_1024,xlmr,afrisenti,hau,full,1024,0.7706457451264862,0.7446287620719538,1182.07475233078
xlmr_hau_full_456,xlmr,afrisenti,hau,full,456,0.7738840863053892,0.7609118099759665,1237.1580700874329
xlmr_ibo_750_789,xlmr,afrisenti,ibo,750,789,0.6397644321796084,0.5992556168348289,145.89130544662476
xlmr_ibo_750_1024,xlmr,afrisenti,ibo,750,1024,0.6138182860335011,0.577212553413099,138.52853870391846
xlmr_ibo_750_456,xlmr,afrisenti,ibo,750,456,0.6430689361379396,0.6032253132382532,144.34649682044983
xlmr_ibo_750_123,xlmr,afrisenti,ibo,750,123,0.6377748162672827,0.6008270001811384,145.96638131141663
xlmr_ibo_750_42,xlmr,afrisenti,ibo,750,42,0.6107165334397325,0.5751045482131212,144.72045350074768
xlmr_ibo_500_1024,xlmr,afrisenti,ibo,500,1024,0.6189389425008217,0.594667348890117,134.3371012210846
xlmr_ibo_500_789,xlmr,afrisenti,ibo,500,789,0.6276266314800184,0.552539250766641,139.29780387878418
xlmr_ibo_500_456,xlmr,afrisenti,ibo,500,456,0.621231589411833,0.5844763525132098,138.54665875434875
xlmr_ibo_500_123,xlmr,afrisenti,ibo,500,123,0.6218131076730063,0.5753539719493042,136.47765970230103
xlmr_ibo_500_42,xlmr,afrisenti,ibo,500,42,0.631956835035003,0.5762172027493457,135.94775795936584
xlmr_ibo_250_1024,xlmr,afrisenti,ibo,250,1024,0.5595624625853785,0.48709403457596623,99.09583830833435
xlmr_ibo_250_789,xlmr,afrisenti,ibo,250,789,0.5573304978393809,0.5035599633644832,102.13522481918335
xlmr_ibo_250_456,xlmr,afrisenti,ibo,250,456,0.5534150525570114,0.5088536038507728,101.86004447937012
xlmr_ibo_250_123,xlmr,afrisenti,ibo,250,123,0.5545359532054324,0.49618192923382226,99.41108560562134
xlmr_ibo_250_42,xlmr,afrisenti,ibo,250,42,0.5720494977364446,0.5261070610351642,97.33895611763
xlmr_ibo_100_1024,xlmr,afrisenti,ibo,100,1024,0.4970417228908507,0.4099553872852572,90.2951807975769
xlmr_ibo_100_789,xlmr,afrisenti,ibo,100,789,0.4969971712869111,0.41861113187711374,91.41181015968323
xlmr_ibo_100_456,xlmr,afrisenti,ibo,100,456,0.4865252241213092,0.46412913023393787,91.44321131706238
xlmr_ibo_100_123,xlmr,afrisenti,ibo,100,123,0.5137411141453199,0.45692775754930937,88.8826470375061
xlmr_ibo_100_42,xlmr,afrisenti,ibo,100,42,0.5171739424307604,0.4277621993629389,88.81646609306335
xlmr_amh_full_42,xlmr,afrisenti,amh,full,42,0.5906958219564789,0.5230727268147725,586.1116123199463
xlmr_hau_750_1024,xlmr,afrisenti,hau,750,1024,0.6573886766066785,0.5678913634366436,148.10236763954163
xlmr_hau_750_456,xlmr,afrisenti,hau,750,456,0.6665760968571672,0.6186949499817435,149.1651153564453
xlmr_hau_750_123,xlmr,afrisenti,hau,750,123,0.6507258834900176,0.593038874681724,143.36012840270996
xlmr_hau_750_789,xlmr,afrisenti,hau,750,789,0.6468979522324214,0.5726166597308252,129.70553994178772
xlmr_hau_750_42,xlmr,afrisenti,hau,750,42,0.640400657194986,0.5993712453509303,153.67087602615356
xlmr_amh_full_456,xlmr,afrisenti,amh,full,456,0.6035303312337603,0.5646046870168901,464.8572099208832
xlmr_amh_full_789,xlmr,afrisenti,amh,full,789,0.5913572572105225,0.49262285247332266,436.22818326950073
xlmr_amh_full_1024,xlmr,afrisenti,amh,full,1024,0.6099506539755655,0.5663169517532481,407.3383038043976
xlmr_hau_500_456,xlmr,afrisenti,hau,500,456,0.65750452150947,0.6227075269356456,147.67279267311096
xlmr_hau_500_789,xlmr,afrisenti,hau,500,789,0.6442462605690036,0.5784503901523065,145.77187967300415
xlmr_hau_500_1024,xlmr,afrisenti,hau,500,1024,0.6301782594653212,0.5628975014656139,140.24756121635437
xlmr_hau_500_123,xlmr,afrisenti,hau,500,123,0.6185309267138579,0.5046623841351555,143.6665337085724
xlmr_hau_500_42,xlmr,afrisenti,hau,500,42,0.6468173350328936,0.5713879162195928,141.49273538589478
xlmr_amh_full_123,xlmr,afrisenti,amh,full,123,0.5331843341886489,0.29857640446332434,352.7452998161316
xlmr_hau_250_789,xlmr,afrisenti,hau,250,789,0.6277055377100882,0.5682220459580508,105.84796738624573
xlmr_hau_250_456,xlmr,afrisenti,hau,250,456,0.6314841127694918,0.5786952620160553,107.05979347229004
xlmr_hau_250_123,xlmr,afrisenti,hau,250,123,0.6237056320437325,0.5680917791563926,105.77962470054626
xlmr_hau_250_1024,xlmr,afrisenti,hau,250,1024,0.6247003392294361,0.5750771995660825,97.29088377952576
xlmr_hau_250_42,xlmr,afrisenti,hau,250,42,0.6019773604137582,0.5538208127549653,106.12407994270325
xlmr_hau_100_789,xlmr,afrisenti,hau,100,789,0.6036798208469135,0.540801240430831,98.00538849830627
xlmr_hau_100_456,xlmr,afrisenti,hau,100,456,0.6026925577941167,0.5731653174820498,97.4710636138916
xlmr_hau_100_1024,xlmr,afrisenti,hau,100,1024,0.5872062749765784,0.5430597186529195,92.09629011154175
xlmr_hau_100_42,xlmr,afrisenti,hau,100,42,0.6084479129866105,0.5376176645680809,95.85655212402344
xlmr_hau_100_123,xlmr,afrisenti,hau,100,123,0.609125594658106,0.5566402010605849,86.99186444282532
xlmr_amh_750_789,xlmr,afrisenti,amh,750,789,0.564496227339976,0.5682777523079884,115.13319563865662
xlmr_amh_750_456,xlmr,afrisenti,amh,750,456,0.5790136951911953,0.5980644858376007,114.36696100234985
xlmr_amh_750_1024,xlmr,afrisenti,amh,750,1024,0.5598954302046263,0.5674302989839047,111.79963493347168
xlmr_amh_500_1024,xlmr,afrisenti,amh,500,1024,0.5253645324460668,0.45488073925301536,112.56901264190674
xlmr_amh_750_123,xlmr,afrisenti,amh,750,123,0.5861903638693733,0.5930630557992095,111.59590315818787
xlmr_amh_750_42,xlmr,afrisenti,amh,750,42,0.5606070316372063,0.4507888324380032,107.03962516784668
xlmr_amh_500_789,xlmr,afrisenti,amh,500,789,0.5426545913000271,0.5751747423817849,112.17100071907043
xlmr_amh_500_456,xlmr,afrisenti,amh,500,456,0.5550369931585173,0.5774484225806652,110.96532368659973
xlmr_amh_500_42,xlmr,afrisenti,amh,500,42,0.5447699590040885,0.5276268759785316,113.1431531906128
xlmr_amh_500_123,xlmr,afrisenti,amh,500,123,0.5515569450197039,0.47932824423118015,101.3422544002533
xlmr_amh_250_789,xlmr,afrisenti,amh,250,789,0.5450792110476902,0.5589966950492116,80.34357905387878
xlmr_amh_250_1024,xlmr,afrisenti,amh,250,1024,0.49259906371995127,0.2956082957571935,79.82258582115173
xlmr_amh_250_42,xlmr,afrisenti,amh,250,42,0.5510242823768375,0.6185628259892836,80.10600781440735
xlmr_amh_250_456,xlmr,afrisenti,amh,250,456,0.4963536659445832,0.574206574382606,78.65696930885315
xlmr_amh_250_123,xlmr,afrisenti,amh,250,123,0.5317049574830257,0.49511235753257343,80.45663905143738
xlmr_amh_100_456,xlmr,afrisenti,amh,100,456,0.5286776148954387,0.501311590452934,75.93851470947266
xlmr_amh_100_42,xlmr,afrisenti,amh,100,42,0.5312314230173445,0.4886802343533999,70.53526520729065
xlmr_amh_100_789,xlmr,afrisenti,amh,100,789,0.35394208272829575,0.022582591340654583,41.68247628211975
xlmr_amh_100_1024,xlmr,afrisenti,amh,100,1024,0.35394208272829575,0.022582591340654583,43.23574352264404
xlmr_amh_100_123,xlmr,afrisenti,amh,100,123,0.35394208272829575,0.022582591340654583,39.84991765022278
xlmr_swa_100_789,xlmr,afrisenti,swa,100,789,0.5322428853730911,0.5051894337280367,59.6478111743927
xlmr_swa_100_42,xlmr,afrisenti,swa,100,42,0.5066651812215162,0.4724922334986165,63.806002616882324
xlmr_swa_100_456,xlmr,afrisenti,swa,100,456,0.5401446734548423,0.5129313423514381,54.299562215805054
xlmr_swa_100_123,xlmr,afrisenti,swa,100,123,0.5360859124569047,0.49113908446992,54.378432512283325
xlmr_swa_100_1024,xlmr,afrisenti,swa,100,1024,0.4398110301794479,0.44231660092739594,29.21736979484558
